date,LNMV,PE,score,H_T,H_T,kama,ema12,ema13,ema14,ema15,ema16,ema17,ema18,ema19,ema20,ema21,ema22,ema23,ema24,ema25,ema26,ma_5,ma_6,ma_7,ma_8,ma_9,ma_10,ma_11,ma_12,ma_13,ma_14,ma_15,ma_16,ma_17,ma_18,ma_19,ma_20,fluctuation
2018/1/12,24.76197275,-28.93489795,17.60598444,21.73932778,21.73932778,21.47698508,21.91973256,21.89490454,21.87254958,21.85220703,21.83355192,21.81635895,21.8004736,21.78579008,21.7722351,21.75975608,21.74831301,21.73787284,21.72840583,21.71988322,21.71227589,22.3876,22.17388333,22.00257143,21.896,21.83741111,21.72934,21.66521818,21.59111667,21.55739231,21.59174286,21.62634,21.64544375,21.67061176,21.72176111,21.7836,21.82072,-0.51
2018/1/16,24.77332911,-29.26536612,33.75621843,21.73153667,21.73153667,21.47702324,22.03526606,22.00573262,21.9789701,21.95451986,21.93204272,21.91129157,21.89208762,21.87430129,21.85783746,21.84262441,21.82860582,21.81573511,21.80397147,21.79327727,21.78361635,22.43628,22.43478333,22.24485714,22.0860875,21.98207778,21.92074,21.81491818,21.74900833,21.67416154,21.63691429,21.66367333,21.6916125,21.70575294,21.72617222,21.77170526,21.827955,1.14
2018/1/17,24.79399281,-29.876388,9.850442286,21.75132,21.75132,21.47831287,22.20584051,22.16834225,22.13430743,22.10320489,22.07462597,22.04825926,22.02386803,22.00127145,21.98032961,21.96093205,21.94298912,21.92642563,21.91117632,21.89718259,21.88439038,22.61588,22.55423333,22.5361,22.35725,22.20363333,22.09827,22.03194545,21.925675,21.85631538,21.77915,21.73738667,21.75619375,21.77704706,21.78565556,21.80079474,21.84032,2.09
2018/1/18,24.7865043,-29.65349411,39.23420648,21.790465,21.790465,21.47833818,22.32360349,22.28305043,22.24590624,22.21171627,22.18011584,22.15081685,22.1235929,22.09826566,22.07469309,22.05276007,22.03237102,22.01344435,21.99590837,21.97969832,21.96475428,22.74614,22.67511667,22.61381429,22.5905,22.42547778,22.2804,22.17763636,22.110225,22.00610769,21.93595714,21.85862667,21.81450625,21.82767059,21.84339444,21.84805789,21.85932,-0.75
2018/1/19,24.80261237,-30.1350224,14.75948148,21.84732444,21.84732444,21.51490308,22.47915679,22.43328605,22.39107864,22.35208898,22.31594869,22.2823582,22.25107551,22.22190486,22.19468658,22.16928851,22.14559918,22.12352248,22.10297359,22.083876,22.06615932,22.90708,22.84423333,22.76934286,22.703925,22.67318889,22.5164,22.37624545,22.27405833,22.20441538,22.10100714,22.02920667,21.95088125,21.90392941,21.91139444,21.92188421,21.92239,1.58
2018/1/22,24.80700247,-30.26760892,5.501282442,21.91630944,21.91630944,21.67737354,22.62656344,22.57671664,22.53057489,22.48774054,22.44787279,22.41068593,22.37594292,22.34344739,22.31303582,22.2845705,22.25793368,22.23302279,22.20974681,22.18802339,22.1677768,23.1116,22.99545,22.92895714,22.8528375,22.78541111,22.7496,22.60011818,22.46466667,22.36353846,22.29247857,22.19009333,22.1172125,22.03831765,21.98911667,21.99170526,21.997655,0.44
2018/1/23,24.81049505,-30.37350595,4.637725091,22.01159111,22.01159111,22.02840516,22.76390755,22.71137148,22.66240514,22.61668609,22.57392447,22.53386825,22.49630203,22.46104295,22.42793559,22.39684679,22.36766116,22.34027712,22.31460388,22.29055889,22.26806601,23.28132,23.17955,23.07028571,23.00275,22.92688889,22.8588,22.81957273,22.67671667,22.54579231,22.44609286,22.37426667,22.27316875,22.19968824,22.12059444,22.06965263,22.068085,0.35
2018/1/24,24.79074288,-29.77944946,3.970265712,22.09293269,22.09293269,22.03451256,22.80782948,22.75966131,22.71400457,22.67077561,22.62986343,22.59115095,22.55452555,22.51988348,22.48713084,22.45618297,22.42696311,22.39940088,22.37343096,22.34899187,22.32602507,23.2624,23.24266667,23.16095714,23.067675,23.00793333,22.93914,22.87612727,22.838725,22.70538462,22.58176429,22.48631333,22.4164625,22.31882941,22.24689444,22.16947895,22.11864,-2
2018/1/25,24.76660231,-29.06916452,3.328922909,22.17815635,22.17815635,22.10580565,22.76190186,22.7238954,22.68671061,22.65059111,22.61567938,22.58205614,22.54976447,22.51882424,22.48924069,22.46100937,22.4341191,22.40855358,22.38429249,22.36131211,22.33958581,23.17,23.13688333,23.1379,23.0795,23.00563333,22.95807,22.90006364,22.84555833,22.81338462,22.69137857,22.57693333,22.48775,22.42192353,22.32941111,22.26070526,22.18647,-2.39
2018/1/26,24.78191511,-29.51772022,22.43887348,22.24036881,22.24036881,22.3010697,22.77648617,22.74286741,22.70937562,22.6763541,22.64403332,22.61256915,22.58206775,22.55260153,22.52421937,22.49695314,22.47082189,22.44583467,22.42199245,22.3992895,22.3777145,23.0744,23.11778333,23.09685714,23.10275,23.05474444,22.99074,22.94885455,22.89645,22.84641538,22.81647857,22.7024,22.59441875,22.50945294,22.44607778,22.35716316,22.290505,1.54
2018/1/29,24.80121147,-30.09283578,10.00582365,22.29170902,22.29170902,22.53327653,22.85733443,22.82274342,22.788392,22.75455931,22.72143993,22.68917,22.65784511,22.62753242,22.59827853,22.57011474,22.54306048,22.51712566,22.49231237,22.4686161,22.44602676,23.04734,23.11233333,23.1441,23.1225,23.12488889,23.07947,23.01903636,22.97828333,22.92764615,22.87895714,22.84884667,22.739875,22.63604118,22.55348333,22.49112632,22.404405,1.95
2018/1/30,24.79054048,-29.7734228,22.20964435,22.33426023,22.33426023,22.59311096,22.88769839,22.85588016,22.82389998,22.79207754,22.76064848,22.72978755,22.6996253,22.67025994,22.64176549,22.61419736,22.58759626,22.56199096,22.53740033,22.51383486,22.49129791,22.95442,23.04856667,23.1041,23.132925,23.11496667,23.11787,23.07721818,23.02200833,22.98416154,22.93672143,22.89067333,22.8617125,22.75839412,22.6593,22.57986316,22.519305,-1.06
2018/1/31,24.81479431,-30.50437057,5.672446162,22.37849459,22.37849459,22.80266641,23.00159092,22.9661829,22.93111302,22.89656708,22.86268808,22.82958525,22.79734185,22.76602118,22.73567095,22.70632635,22.67801232,22.65074506,22.62453331,22.5993793,22.57527954,23.07014,23.06668333,23.13134286,23.1695875,23.18793333,23.16627,23.16424545,23.12311667,23.06862308,23.03015,22.98280667,22.93675625,22.90678824,22.80670556,22.71028421,22.63227,2.49
2018/2/1,24.80041007,-30.06872914,7.827123448,22.44550556,22.44550556,22.8298646,23.04493085,23.01148561,22.97807211,22.94491084,22.91217679,22.88000837,22.84851532,22.81778499,22.787887,22.75887666,22.73079751,22.70368306,22.67755823,22.65244043,22.62834043,23.22494,23.10566667,23.09762857,23.1503375,23.18222222,23.19747,23.17690909,23.17416667,23.13543846,23.08395714,23.04702667,23.0015875,22.95714118,22.92770556,22.83178947,22.738935,-1.43
2018/2/2,24.78453672,-29.59520585,13.81520493,22.47147978,22.47147978,22.83213296,23.02560302,22.99831623,22.97023579,22.94170939,22.91301459,22.88437363,22.85596542,22.82793483,22.8003997,22.77345605,22.74718201,22.7216407,22.69688257,22.67294715,22.64986449,23.23746,23.174,23.07904286,23.0753375,23.12466667,23.15593,23.17218182,23.15544167,23.15456154,23.12,23.07298,23.03904375,22.99674706,22.95503889,22.92726316,22.836165,-1.56
2018/2/5,24.75315488,-28.68087542,3.031961666,22.45407093,22.45407093,22.8306629,22.89992565,22.88551396,22.86869783,22.85008358,22.8301549,22.80930056,22.78783564,22.76601751,22.74405779,22.72213143,22.70038346,22.67893425,22.65788347,22.63731332,22.6172911,23.0188,23.066,23.0361,22.97025,22.97904444,23.03307,23.06981818,23.09189167,23.08261538,23.087,23.05924667,23.0189625,22.9902,22.95296667,22.91575789,22.891335,-3.09
2018/2/6,24.75567324,-28.75319534,33.83597938,22.45516426,22.45516426,22.82780318,22.80219867,22.7968264,22.78816525,22.77691184,22.76363358,22.74879522,22.73277997,22.71590596,22.69843892,22.68060195,22.66258313,22.6445413,22.62661076,22.60890486,22.59151905,22.8608,22.89311667,22.95152857,22.939675,22.89185556,22.90761,22.96321818,23.002725,23.02826154,23.02419286,23.03218,23.0095875,22.97459412,22.94989444,22.91674211,22.883205,0.25
2018/2/7,24.78823245,-29.70478389,10.244597,22.4819296,22.4819296,22.82830073,22.83262965,22.82585123,22.81640997,22.80479809,22.79144193,22.77670797,22.76091053,22.74431921,22.72716553,22.70964864,22.69193993,22.67418694,22.65651651,22.63903744,22.62184268,22.7352,22.884,22.90838571,22.9575875,22.94637778,22.90267,22.91600909,22.96628333,23.00251538,23.02624286,23.02258,23.03016875,23.00902353,22.97600556,22.95253158,22.920905,3.3
2018/2/8,24.69799056,-27.1415624,14.32240643,22.51142852,22.51142852,22.76288502,22.55304049,22.56720112,22.57626218,22.58111138,22.58248532,22.58099863,22.57716717,22.57142648,22.5641463,22.55564205,22.5461839,22.53600393,22.52530196,22.51425013,22.50299681,22.2816,22.44855,22.61704286,22.67175,22.74177778,22.75327,22.73109091,22.75761667,22.81620769,22.86057143,22.89218,22.897125,22.91164706,22.89826111,22.87281053,22.85567,-8.63
2018/2/9,24.68261425,-26.72741744,35.43809924,22.50802481,22.50802481,22.62112876,22.26714192,22.29970083,22.32538682,22.34530891,22.36039051,22.37140483,22.37900298,22.3837363,22.38607408,22.38641761,22.38511139,22.38245212,22.37869592,22.37406428,22.36874887,21.83668,22.01711667,22.198,22.37675,22.45207778,22.53707,22.56612727,22.56139167,22.59893077,22.66467143,22.71618,22.7548375,22.76757059,22.78848333,22.78228421,22.763905,-1.53
2018/2/12,24.69957545,-27.18461281,4.619418177,22.51237991,22.51237991,22.56776705,22.07968931,22.12098641,22.15516187,22.18323267,22.20607369,22.22443702,22.23896991,22.25023056,22.25870154,22.26480116,22.26889281,22.2712929,22.27227725,22.27208665,22.27093137,21.60468,21.70535,21.87877143,22.0543375,22.22918889,22.31174,22.40176364,22.439675,22.44503077,22.4882,22.55694,22.6119625,22.65447647,22.67207778,22.69691579,22.695605,1.71
2018/2/13,24.72438161,-27.86739233,13.91997835,22.52025759,22.52025759,22.56346559,22.00239862,22.04331682,22.07811332,22.1074903,22.1320985,22.15252911,22.16931313,22.18292435,22.19378386,22.20226511,22.20869884,22.21337774,22.21656059,22.21847608,22.21932611,21.4672,21.60011667,21.68705714,21.8410875,22.00133333,22.164,22.24497273,22.33305833,22.37333846,22.38305,22.42747333,22.4957125,22.5511,22.59463333,22.61445789,22.640935,2.51
2018/2/14,24.72044925,-27.75802293,7.758182637,22.53347639,22.53347639,22.56346328,21.92315262,21.96388564,21.99933758,22.02996488,22.05623609,22.07860689,22.09750711,22.11333466,22.12645349,22.13719383,22.14585362,22.15270054,22.15797431,22.16188905,22.16463554,21.16466,21.47055,21.584,21.6620875,21.80177778,21.94993,22.10248182,22.18183333,22.268,22.31005,22.32333333,22.3687125,22.43639412,22.492,22.53635263,22.5581,-0.42
2018/2/15,24.75628599,-28.77081915,16.67396001,22.54360444,22.54360444,22.56250053,21.97666758,22.00775904,22.03555899,22.06009363,22.08150094,22.09998078,22.11576351,22.12909039,22.14020151,22.14932851,22.15669037,22.16249115,22.16691908,22.17014635,22.17232951,21.4158,21.34905,21.5849,21.669875,21.72974444,21.8487,21.97911818,22.116525,22.18869231,22.26821429,22.30744667,22.3200625,22.36296471,22.42720556,22.48036842,22.523085,3.65
2018/2/16,24.76052759,-28.89311258,15.85040951,22.55226168,22.55226168,22.56125229,22.03656488,22.05893632,22.0796178,22.09833195,22.11497148,22.12953861,22.14210445,22.15278182,22.16170691,22.16902718,22.17489315,22.17945312,22.18284972,22.18521783,22.18668338,21.75006,21.57416667,21.49432857,21.6825375,21.74722222,21.79337,21.89572727,22.01135833,22.13571538,22.20135714,22.27473333,22.31110625,22.32276471,22.36313333,22.42398421,22.47465,0.43
2018/2/20,24.75837917,-28.83110464,24.13504227,22.55544985,22.55544985,22.55790487,22.07986257,22.09594536,22.11140192,22.12579,22.13885614,22.15047657,22.16061556,22.16929605,22.17657912,22.18254946,22.18730527,22.1909512,22.19359347,22.19533651,22.19628079,22.00392,21.84471667,21.68042857,21.5972875,21.75314444,21.8043,21.84106364,21.93091667,22.03494615,22.14873571,22.20913333,22.2774375,22.31151176,22.3225,22.36075789,22.418685,-0.21
2018/2/21,24.75397842,-28.70450512,19.70269599,22.5394455,22.5394455,22.55612933,22.10142217,22.11366743,22.12588161,22.13756611,22.14840214,22.1582007,22.1668652,22.17436402,22.18071033,22.18594743,22.19013806,22.19335674,22.19568415,22.1972032,22.19799627,22.13246,22.03993333,21.89832857,21.747875,21.66647778,21.79983,21.84209091,21.87264167,21.95315385,22.04816429,22.15348667,22.2098125,22.27405882,22.30642778,22.31710526,22.35372,-0.44
2018/2/22,24.79186542,-29.8128969,12.2725617,22.51485995,22.51485995,22.57644445,22.25166492,22.25142925,22.25283079,22.2551205,22.25776696,22.26040139,22.26277561,22.26473028,22.26617099,22.26705037,22.26735465,22.26709366,22.26629334,22.2649902,22.26322719,22.4506,22.29005,22.18822857,22.0457875,21.89566667,21.80763,21.91602727,21.94508333,21.96536154,22.0335,22.11682,22.21126875,22.26088235,22.31872222,22.34703684,22.35515,3.86
2018/2/23,24.80870865,-30.31929501,34.07676112,22.47838786,22.47838786,22.68246297,22.43910109,22.42551079,22.41512003,22.40698049,22.40038272,22.39480145,22.38985228,22.38525801,22.38082267,22.37641151,22.37193572,22.36734063,22.36259674,22.35769285,22.35263081,22.6904,22.6205,22.45861429,22.34845,22.20403333,22.0531,21.95875455,22.045525,22.06238462,22.07283571,22.12926667,22.20139375,22.28531176,22.32805556,22.37931579,22.403185,1.7
2018/2/26,24.823847,-30.78177083,27.56631007,22.46763205,22.46763205,22.72697815,22.65277787,22.62586648,22.6035043,22.58460863,22.56833931,22.55404912,22.54124276,22.52954391,22.51866892,22.50840607,22.49859934,22.48913555,22.4799344,22.47094058,22.46211771,22.9828,22.88,22.793,22.6297875,22.51284444,22.36643,22.21445455,22.114525,22.18263846,22.1885,22.18984667,22.2354375,22.29707647,22.37101667,22.407,22.45175,1.53
2018/2/27,24.80569317,-30.22800555,4.444409001,22.47583494,22.47583494,22.74513357,22.76762745,22.73635708,22.70961067,22.68644577,22.66610107,22.64796939,22.63157134,22.61653169,22.60255916,22.58942967,22.57697243,22.5650588,22.5535932,22.54250583,22.53174683,23.19906,23.05221667,22.95418571,22.8687875,22.71528889,22.60149,22.46032727,22.31319167,22.21335385,22.26954286,22.26922,22.2654375,22.3039,22.35831111,22.42513684,22.456615,-1.8
2018/2/28,24.7828408,-29.54505708,7.110898593,22.46597228,22.46597228,22.75259424,22.78348477,22.75554893,22.73108926,22.70947759,22.69017161,22.6727174,22.6567431,22.64194909,22.62809735,22.61500125,22.60251635,22.59053246,22.57896687,22.56775868,22.5568642,23.3292,23.14433333,23.02628571,22.94375,22.869,22.73083,22.62596364,22.494525,22.35607692,22.26030714,22.30962,22.3068125,22.30104118,22.33538889,22.38527895,22.447415,-2.26
2018/3/1,24.74684231,-28.50039567,13.67419185,22.40910212,22.40910212,22.74375196,22.67248712,22.65647053,22.64187742,22.62854305,22.61626945,22.60486071,22.59414009,22.58395692,22.57418797,22.5647359,22.5555265,22.54650528,22.53763423,22.52888867,22.52025455,23.126,23.118,22.98971429,22.90575,22.84577778,22.7883,22.67002727,22.57896667,22.46125385,22.33507143,22.24708667,22.29414375,22.29241176,22.28776111,22.321,22.369115,-3.54
2018/3/2,24.75942412,-28.86124739,25.35120771,22.35170172,22.35170172,22.72659706,22.6215352,22.61144598,22.60179987,22.5926362,22.58391669,22.57556906,22.56751161,22.55966655,22.55196632,22.54435611,22.53679404,22.52925021,22.52170519,22.51414836,22.5065762,22.90026,22.99521667,23.00704286,22.9086625,22.84303333,22.79533,22.74766364,22.64263333,22.56068462,22.45268571,22.33548667,22.252975,22.29691765,22.29512778,22.29057895,22.322015,1.27
2018/3/5,24.75412843,-28.70881122,18.777279,22.31265413,22.31265413,22.69063327,22.56026829,22.55599673,22.55133373,22.54647051,22.54149429,22.53643452,22.53129127,22.52605229,22.52070273,22.51523039,22.50962812,22.50389468,22.4980345,22.4920571,22.48597614,22.57932,22.78743333,22.88494286,22.909075,22.83251111,22.78106,22.74332727,22.70396667,22.61037692,22.53658571,22.43739333,22.328475,22.25122941,22.29282778,22.29134737,22.287215,-0.53
2018/3/6,24.73855862,-28.26528227,22.48192162,22.28606,22.28606,22.64673276,22.45561163,22.45942575,22.46182253,22.46316159,22.46367119,22.46349684,22.46273332,22.46144531,22.45968046,22.45747738,22.45487046,22.45189247,22.44857595,22.44495374,22.44105902,22.27546,22.46276667,22.6578,22.759325,22.79473333,22.73726,22.69914545,22.67138333,22.64058462,22.55820714,22.49281333,22.40255625,22.30209412,22.23060556,22.2711,22.27078,-1.54
2018/3/7,24.75097361,-28.61838299,31.78072786,22.28618848,22.28618848,22.62522328,22.40910215,22.41569352,22.42068623,22.42442901,22.4271572,22.42903108,22.43016245,22.43063269,22.43050461,22.42983012,22.42865501,22.42702175,22.4249711,22.42254288,22.41977626,22.13198,22.2551,22.41855714,22.5947375,22.69198889,22.73059,22.68417273,22.65365833,22.63153077,22.60577857,22.53121333,22.47159375,22.38789412,22.29382778,22.22653684,22.26521,1.25
2018/3/8,24.74129709,-28.34279218,21.09357869,22.31670751,22.31670751,22.57188571,22.33693259,22.3477373,22.35659473,22.36387537,22.36984456,22.37469424,22.3785663,22.38156923,22.38378955,22.38529958,22.38616245,22.38643539,22.38617167,22.38542176,22.38423396,22.10758,22.09998333,22.21008571,22.3587375,22.52198889,22.61679,22.65871818,22.62215833,22.59876154,22.58213571,22.56139333,22.4942625,22.44032353,22.36301111,22.27520526,22.21221,-0.96
2018/3/9,24.73541535,-28.17657647,20.49649294,22.35693,22.35693,22.47322249,22.25606602,22.27110333,22.28388857,22.29480292,22.30413222,22.31209234,22.31884916,22.3245335,22.32925182,22.33309375,22.3361373,22.33845229,22.34010266,22.34114785,22.34164376,22.00158,22.0582,22.05874286,22.1602375,22.29791111,22.45092,22.54356364,22.5881,22.55978462,22.54251429,22.53074667,22.5145125,22.45408824,22.40537778,22.33397368,22.25201,-0.59
2018/3/12,24.78995703,-29.75605629,14.62420079,22.41812056,22.41812056,22.58496714,22.37574819,22.38008864,22.38390363,22.3872031,22.39000028,22.39230693,22.39413327,22.39548927,22.39638615,22.39683742,22.39685947,22.39647174,22.39569659,22.39455888,22.39308551,22.16372,22.17365,22.1976,22.18065,22.25732222,22.37152,22.50392727,22.58443333,22.6224,22.59365714,22.57528,22.5622,22.54507059,22.48630556,22.43846316,22.368975,5.61
2018/3/13,24.77927823,-29.43998809,18.29156579,22.48672389,22.48672389,22.67644142,22.43937156,22.43854746,22.43795664,22.43746563,22.43697767,22.43641927,22.43573361,22.43487725,22.43381823,22.4325347,22.43101385,22.42925069,22.42724706,22.42501043,22.42255293,22.34558,22.26798333,22.2616,22.2715625,22.24827778,22.31052,22.4095,22.52770833,22.60019231,22.63432143,22.6067,22.58865625,22.57555882,22.55863889,22.50225263,22.456005,-1.06
2018/3/14,24.73376347,-28.13007053,3.910856055,22.51783056,22.51783056,22.28460724,22.33720667,22.34379771,22.3496021,22.35469409,22.35913132,22.36295756,22.36620656,22.36890564,22.37107867,22.37274816,22.37393672,22.37466783,22.37496626,22.3748581,22.37437065,22.26998,22.25053333,22.1976,22.2008125,22.21642222,22.20098,22.26186364,22.35665,22.46983077,22.54127143,22.57705333,22.5547375,22.54081176,22.5311,22.51741053,22.465905,-4.45
2018/3/15,24.73060507,-28.04136473,5.015831036,22.51747722,22.51747722,22.02072722,22.24020562,22.25278367,22.26388155,22.27369412,22.28237305,22.29003662,22.29677821,22.3026732,22.30778437,22.31216587,22.31586604,22.31892941,22.32139796,22.32331191,22.32471023,22.22332,22.1761,22.17284286,22.1362375,22.14591111,22.16545,22.15604545,22.2156,22.30665385,22.41532143,22.48563333,22.52265625,22.50485294,22.49447222,22.48771053,22.476875,-0.32
2018/3/16,24.71746631,-27.67534569,4.586157234,22.49362085,22.49362085,21.66504945,22.11452781,22.13428589,22.15180368,22.167394,22.18130366,22.19372842,22.20482517,22.21472157,22.22352351,22.23132079,22.23819128,22.24420399,22.24942126,22.25390028,22.25769421,22.14572,22.08998333,22.06855714,22.07915,22.05702222,22.07365,22.09798182,22.09498333,22.15465385,22.24355714,22.34918667,22.4192375,22.45798824,22.44476667,22.43809474,22.43449,-1.31
2018/3/19,24.69292617,-27.00445432,23.8830939,22.42144327,22.42144327,21.47999065,21.92829276,21.95853077,21.98542987,22.00946978,22.03103272,22.05042543,22.06789652,22.08364998,22.09785557,22.11065681,22.12217703,22.13252387,22.14179265,22.15006892,22.15743025,21.71972,21.93876667,21.92055714,21.9229875,21.94857778,21.94172,21.96731818,21.99848333,22.00336923,22.06532143,22.15425333,22.2588625,22.33010588,22.37165556,22.36367368,22.36139,-2.42
2018/3/20,24.68328036,-26.74522671,21.25399463,22.30702016,22.30702016,21.41382424,21.73983229,21.77921193,21.81447875,21.84619734,21.87482606,21.90073895,21.92424346,21.94559462,21.96500624,21.98265965,21.99871058,22.01329432,22.02652986,22.03852293,22.0493684,21.30252,21.55031667,21.76227143,21.7684,21.78746667,21.82405,21.82913636,21.86198333,21.89885385,21.91050714,21.97452,22.06356875,22.16735882,22.23972778,22.28384737,22.280655,-0.96
2018/3/21,24.70235346,-27.26023704,18.6059454,22.16483,22.16483,21.40527524,21.64170425,21.68246737,21.7194816,21.75317271,21.78390543,21.81199034,21.83769184,21.86123574,21.88281616,21.90260128,21.92073821,21.93735679,21.95257273,21.96649005,21.97920297,21.16786,21.2691,21.48627143,21.6797375,21.69435556,21.71892,21.75840909,21.76854167,21.80352308,21.84193571,21.85660667,21.9199875,22.00700588,22.10817222,22.17984737,22.224755,1.93
2018/3/22,24.67860029,-26.62034963,21.95076128,21.97997912,21.97997912,21.38718866,21.48247281,21.52878625,21.5711105,21.60986306,21.64540938,21.67806648,21.70810853,21.73577278,21.76126537,21.78476643,21.80643444,21.82640992,21.84481838,21.86177277,21.87737543,20.94786,21.07433333,21.17447143,21.376325,21.56051111,21.58559,21.61780909,21.66243333,21.67916923,21.71803571,21.75958667,21.7784875,21.84273529,21.92921111,22.02914737,22.10119,-2.35
2018/3/23,24.65383812,-25.96926635,15.14687234,21.81409581,21.81409581,21.35396247,21.27020006,21.32505963,21.3753224,21.4214676,21.46391396,21.50302536,21.53911738,21.5724641,21.6033044,21.63184748,21.65827773,21.68275867,21.70543633,21.72644191,21.74589407,20.68374,20.807,20.93552857,21.0405,21.23481111,21.41473,21.45078182,21.49155,21.54245385,21.56656429,21.61034667,21.65603125,21.67991176,21.74606667,21.83307895,21.932825,-2.45
2018/3/26,24.66255507,-26.19662876,7.855876647,21.66405496,21.66405496,21.35019656,21.11766163,21.17557984,21.22910655,21.27862286,21.32447982,21.36699506,21.40645314,21.44310797,21.47718596,21.50888946,21.53839992,21.56588079,21.59148001,21.61533212,21.63756002,20.55868,20.61623333,20.73152857,20.853425,20.95585556,21.1392,21.31145455,21.35310833,21.39825385,21.45218571,21.48070667,21.52711875,21.57501176,21.60206667,21.66883684,21.75536,0.88
2018/3/27,24.57679217,-24.04357557,2.83147593,21.48775563,21.48775563,21.3231436,20.73217519,20.80935401,20.88015858,20.94529389,21.005362,21.06087916,21.11228989,21.15997867,21.20427974,21.24548532,21.28385235,21.31960813,21.35295495,21.38407385,21.41312775,20.14042,20.23423333,20.32991429,20.4665875,20.60437778,20.72147,20.90945455,21.0865,21.14225385,21.19923571,21.26284,21.3014125,21.35564118,21.4104,21.44469474,21.515995,-8.22
2018/3/28,24.49704195,-22.20056204,18.72139153,21.26464813,21.26464813,21.17474268,20.186502,20.29163171,20.38750989,20.47529235,20.5559376,20.6302481,20.69890104,20.76247216,20.82145428,20.87627201,20.9272936,20.97484041,21.0191946,21.06060536,21.09929407,19.35708,19.6479,19.79867143,19.9368375,20.102,20.26247,20.4,20.59910833,20.78640769,20.85961429,20.93164,21.00799375,21.05928824,21.12395556,21.18802632,21.231725,-7.67
2018/3/29,24.52892035,-22.91968181,19.66139905,21.0083075,21.0083075,21.09119304,19.8104248,19.9273987,20.03477551,20.13363153,20.22488779,20.30933513,20.38765503,20.46043704,20.52819342,20.59137123,20.65036254,20.70551281,20.75712794,20.80548011,20.8508126,18.78414,19.0879,19.37562857,19.5415875,19.69296667,19.866,20.03333636,20.1785,20.37933077,20.56895,20.65177333,20.7322875,20.81587647,20.87499444,20.94595789,21.015725,3.24
2018/4/2,24.48116936,-21.8509636,37.96863098,20.71664125,20.71664125,20.97897372,19.35220559,19.48519884,19.60773864,19.72092724,19.82572371,19.92296287,20.01337229,20.09758747,20.17616506,20.24959419,20.3183063,20.38268335,20.44306491,20.49975407,20.55302245,18.13,18.45878333,18.76562857,19.057675,19.24052222,19.40687,19.59018182,19.76655833,19.92107692,20.12595,20.31982,20.4130375,20.50285882,20.59455,20.66220526,20.74026,-5.13
2018/4/3,24.53906903,-23.15347074,24.6622628,20.47573048,20.47573048,20.97238808,19.11883551,19.24949905,19.37141362,19.48522418,19.59155702,19.691002,19.78410474,19.87136452,19.95323534,20.03012872,20.10241712,20.17043768,20.23449587,20.29486889,20.35180878,17.64132,18.08088333,18.36971429,18.6493375,18.92185556,19.1,19.264,19.44394167,19.618,19.77209286,19.97324,20.1645375,20.26140588,20.35466111,20.44932632,20.52086,5.96
2018/4/4,24.60911046,-24.83331549,20.16195903,20.31366246,20.31366246,20.97025844,19.12044542,19.23232774,19.33913174,19.44073348,19.53717343,19.62858982,19.71517629,19.79715513,19.87476033,19.94822718,20.01778585,20.0836578,20.14605374,20.2051728,20.26120229,17.74478,17.88931667,18.23065714,18.4646625,18.70266667,18.9426,19.10266364,19.252775,19.41973846,19.58309286,19.72924,19.92049375,20.10364118,20.19851111,20.29016842,20.383325,7.26
2018/4/5,24.67250697,-26.45863669,30.4805508,20.23639089,20.23639089,20.96560365,19.31442305,19.39646661,19.47808745,19.55830415,19.6364821,19.71222357,19.7852932,19.85556713,19.922998,19.98759066,20.04938532,20.10844578,20.1648511,20.21868984,20.27005596,18.38398,18.1842,18.24531429,18.4994875,18.67762222,18.87053,19.07339091,19.20921667,19.33958462,19.48842143,19.63630667,19.76999375,19.9476,20.11906667,20.20813158,20.294725,6.54
2018/4/6,24.65128374,-25.9030157,39.40110671,20.23966895,20.23966895,20.95466004,19.41271181,19.47601424,19.54144912,19.60767863,19.67375479,19.73900984,19.80297812,19.86534042,19.92588391,19.98447332,20.04103007,20.09551696,20.14792701,20.19827524,20.24659255,18.82624,18.64553333,18.43692857,18.4588125,18.66102222,18.80519,18.96896364,19.14671667,19.26645385,19.38342143,19.51941333,19.65611875,19.78077647,19.94791667,20.11034211,20.19539,-2.1
2018/4/9,24.61854515,-25.06871877,29.98295904,20.27217917,20.27217917,20.9408938,19.39701773,19.45239809,19.51068308,19.57055761,19.6310455,19.6914262,19.7511716,19.80989836,19.86733221,19.92328124,19.97761577,20.03025322,20.08114677,20.1302766,20.17764331,19.32198,18.90698333,18.74055714,18.54615,18.55346667,18.72599,18.85114545,18.99744167,19.15933077,19.26961429,19.37857333,19.50636875,19.6358,19.75466111,19.91437895,20.07036,-3.22
2018/4/10,24.66916501,-26.37036046,25.37826737,20.26703953,20.26703953,20.9271002,19.53798421,19.57538398,19.6176984,19.6633997,19.7113091,19.76051986,19.81033641,19.86022666,19.90978522,19.95870508,20.00675568,20.05376613,20.09961218,20.14420611,20.18748889,19.81758,19.4872,19.10788571,18.93715,18.7425,18.72945,18.87029091,18.97299167,19.09866154,19.24175714,19.33919333,19.43699375,19.55383529,19.67343889,19.78406316,19.934325,5.19
